sofifa_id,short_name,primary_position,overall,club_name,league_name,nationality_name,GPS
193244,B. Shuttleworth,GK,66,Chicago Fire Football Club,USA Major League Soccer,United States,65.2
204825,B. Wilson,GK,65,Coventry City,English League Championship,England,65.2
240595,A. Pears,GK,65,Blackburn Rovers,English League Championship,England,65.2
259067,André Paulo,GK,65,Sporting CP,Portuguese Liga ZON SAGRES,Portugal,65.2
176384,M. Gostomski,GK,64,Górnik Łęczna,Polish T-Mobile Ekstraklasa,Poland,65.2
198285,L. Nicholls,GK,66,Huddersfield Town,English League Championship,England,65.15
211262,M. Vicentini,GK,66,Club Atlético Sarmiento,Argentina Primera División,Argentina,65.15
213719,A. Kann,GK,66,Atlanta United,USA Major League Soccer,United States,65.15
229530,R. Wulle,GK,66,SV Sandhausen,German 2. Bundesliga,Germany,65.15
264424,I. Filipović,GK,65,Paris FC,French Ligue 2,Croatia,65.15
220833,A. Mandrea,GK,63,Angers SCO,French Ligue 1,France,65.14999999999999
225511,C. Trueman,GK,65,Birmingham City,English League Championship,England,65.1
253630,E. Franco,GK,66,Club Sporting Cristal,Peruvian Primera División,Peru,65.05
176922,F. Assmann,GK,64,Club Atlético Aldosivi,Argentina Primera División,Argentina,65.05
227148,F. Bonansea,GK,64,Unión de Santa Fe,Argentina Primera División,Argentina,65.05
205874,F. Kaplan,GK,67,Adana Demirspor,Turkish Süper Lig,Turkey,65.00000000000001
222829,S. Brodersen,GK,64,Yokohama FC,Japanese J. League Division 1,Germany,65.00000000000001
263232,Luiz Felipe,GK,66,Belenenses SAD,Portuguese Liga ZON SAGRES,Brazil,65.0
222438,Zou Dehai,GK,65,Beijing Guoan FC,Chinese Super League,China PR,65.0
229704,J. Vachoux,GK,65,USL Dunkerque,French Ligue 2,France,65.0
235018,M. Nicolas,GK,65,Viktoria Köln,German 3. Bundesliga,Germany,65.0
248000,E. Pap,GK,65,FC Botoşani,Romanian Liga I,Romania,65.0
259937,Á. Zamudio,GK,65,Sport Huancayo,Peruvian Primera División,Peru,65.0
208776,F. Stritzel,GK,64,SV Wehen Wiesbaden,German 3. Bundesliga,Germany,65.0
257027,Jesús Ruiz,GK,62,AD Alcorcón,Spanish Segunda División,Spain,65.0
210715,A. Hansen,GK,65,Aalborg BK,Danish Superliga,Denmark,64.95
211053,L. Johansson,GK,65,Kalmar FF,Swedish Allsvenskan,Sweden,64.95
213274,L. Ojeda,GK,65,Platense,Argentina Primera División,Argentina,64.95
222024,T. Casali,GK,65,SC Rheindorf Altach,Austrian Football Bundesliga,Austria,64.95
234846,S. Müller,GK,65,Hallescher FC,German 3. Bundesliga,Germany,64.95
205267,I. Rodríguez,GK,62,Puebla FC,Mexican Liga MX,Mexico,64.95
259065,Arnau Tenas,GK,67,FC Barcelona,Spain Primera Division,Spain,64.9
235820,P. Gartler,GK,65,SK Rapid Wien,Austrian Football Bundesliga,Austria,64.89999999999999
223738,X. Mous,GK,66,SC Heerenveen,Holland Eredivisie,Netherlands,64.85000000000001
201035,M. Szromnik,GK,66,Śląsk Wrocław,Polish T-Mobile Ekstraklasa,Poland,64.85
259769,M. Heredia,GK,65,Carlos A. Mannucci,Peruvian Primera División,Peru,64.85
222221,A. Buzbuchi,GK,64,Gaz Metan Mediaş,Romanian Liga I,Romania,64.85
235237,R. Jendrusch,GK,64,FC Ingolstadt 04,German 2. Bundesliga,Germany,64.85
204931,J. Smits,GK,65,FK Bodø/Glimt,Norwegian Eliteserien,Netherlands,64.8
254604,L. Terán,GK,65,Academia Puerto Cabello,Venezuelan Primera División,Venezuela,64.8
206402,M. Putnocký,GK,66,Śląsk Wrocław,Polish T-Mobile Ekstraklasa,Slovakia,64.75
253629,R. Solís,GK,66,Club Sporting Cristal,Peruvian Primera División,Peru,64.75
181001,B. Knighton,GK,65,New England Revolution,USA Major League Soccer,United States,64.75
183596,E. Domaschke,GK,65,SV Meppen,German 3. Bundesliga,Germany,64.75
192792,P. Kovář,GK,65,SK Slavia Praha,Czech Republic Gambrinus Liga,Czech Republic,64.75
254903,J. Ichimori,GK,64,Gamba Osaka,Japanese J. League Division 1,Japan,64.75
162052,D. Ousted,GK,65,Hammarby IF,Swedish Allsvenskan,Denmark,64.7
235633,Y. Diouf,GK,65,Stade de Reims,French Ligue 1,France,64.7
239410,M. Kos,GK,64,FK Austria Wien,Austrian Football Bundesliga,Austria,64.7
254803,S. Lammens,GK,64,Club Brugge KV,Belgian Jupiler Pro League,Belgium,64.7
256276,R. Brüseke,GK,64,Sportclub Verl,German 3. Bundesliga,Germany,64.7
257640,A. Lis,GK,64,Warta Poznań,Polish T-Mobile Ekstraklasa,Poland,64.7
178022,C. Gönen,GK,64,Yukatel Kayserispor,Turkish Süper Lig,Turkey,64.65
228130,Oh Seung Hoon,GK,65,Jeju United FC,Korean K League 1,Korea Republic,64.60000000000001
235141,P. Menzel,GK,65,SK Austria Klagenfurt,Austrian Football Bundesliga,Germany,64.60000000000001
244810,T. Lawal,GK,65,LASK Linz,Austrian Football Bundesliga,Austria,64.60000000000001
253842,G. Schiavone,GK,65,Metropolitanos de Caracas FC,Venezuelan Primera División,Venezuela,64.60000000000001
171033,M. Andersen,GK,64,Viborg FF,Danish Superliga,Denmark,64.60000000000001
204536,S. Libman,GK,66,Universidad Técnica de Cajamarca,Peruvian Primera División,Peru,64.6
240212,D. Petković,GK,65,Angers SCO,French Ligue 1,Montenegro,64.6
241076,S. Benda,GK,65,Swansea City,English League Championship,Germany,64.6
118794,A. Lonergan,GK,64,Everton,English Premier League,England,64.55000000000001
184763,Y. Thuram,GK,64,Amiens SC,French Ligue 2,France,64.55000000000001
214351,D. Novoa,GK,67,América de Cali,Colombian Liga Postobón,Colombia,64.55
247411,Altube,GK,65,CF Fuenlabrada,Spanish Segunda División,Spain,64.55
259296,N. Rossi,GK,65,Club Atlético Rentistas,Uruguayan Primera División,Uruguay,64.55
213626,F. Hurtado,GK,65,CD Antofagasta,Chilian Campeonato Nacional,Chile,64.50000000000001
226524,M. Johansson,GK,65,Hamburger SV,German 2. Bundesliga,Sweden,64.5
247736,C. Olses,GK,64,Deportivo La Guaira FC,Venezuelan Primera División,Venezuela,64.5
176345,Kwoun Sun Tae,GK,65,Kashima Antlers,Japanese J. League Division 1,Korea Republic,64.45
224475,Dong Chunyu,GK,65,Wuhan FC,Chinese Super League,China PR,64.45
205378,B. Valette,GK,64,AS Nancy Lorraine,French Ligue 2,France,64.45
252801,A. Gudiño,GK,64,Cruz Azul,Mexican Liga MX,Mexico,64.45
244421,N. Stojišić,GK,65,Vegalta Sendai,Japanese J. League Division 1,Serbia,64.4
213954,A. Mitryushkin,GK,64,SG Dynamo Dresden,German 2. Bundesliga,Russia,64.4
254297,Z. Görgen,GK,63,Çaykur Rizespor,Turkish Süper Lig,Turkey,64.4
210422,K. Kamiński,GK,65,Wisła Płock,Polish T-Mobile Ekstraklasa,Poland,64.39999999999999
116314,D. Martin,GK,65,West Ham United,English Premier League,England,64.35000000000001
203824,R. Matthews,GK,65,Crystal Palace,English Premier League,England,64.35000000000001
236239,A. Whiteman,GK,64,Degerfors IF,Swedish Allsvenskan,England,64.35000000000001
244262,D. Horkaš,GK,64,Dinamo Zagreb,Croatian Prva HNL,Croatia,64.35000000000001
208573,M. Dyngeland,GK,65,Vålerenga Fotball,Norwegian Eliteserien,Norway,64.35
213646,Miguel Oliveira,GK,65,Moreirense FC,Portuguese Liga ZON SAGRES,Portugal,64.35
242289,C. Hazard,GK,65,Celtic,Scottish Premiership,Northern Ireland,64.35
245431,C. Topaloglu,GK,64,Altay SK,Turkish Süper Lig,Turkey,64.35
262286,M. Rodríguez,GK,65,Club Nacional de Football,Uruguayan Primera División,Uruguay,64.3
244807,Đăng Văn Lâm,GK,64,Cerezo Osaka,Japanese J. League Division 1,Vietnam,64.3
221964,Wu Yake,GK,65,Changchun Yatai FC,Chinese Super League,China PR,64.25
222820,E. Salles,GK,65,Grenoble Foot 38,French Ligue 2,France,64.25
231720,Q. Braat,GK,65,Chamois Niortais Football Club,French Ligue 2,France,64.25
245865,S. Bajic,GK,65,AS Saint-Étienne,French Ligue 1,France,64.25
258466,Leo Román,GK,65,RCD Mallorca,Spain Primera Division,Spain,64.25
201094,B. Garratt,GK,64,Burton Albion,English League One,England,64.25
203849,C. Cropper,GK,64,FC Cincinnati,USA Major League Soccer,United States,64.25
250916,E. Vaessen,GK,64,RKC Waalwijk,Holland Eredivisie,Netherlands,64.25
252789,R. Neshcheret,GK,64,Dynamo Kyiv,Ukrainian Premier League,Ukraine,64.25
188836,J. Steele,GK,66,Brighton & Hove Albion,English Premier League,England,64.2
157734,A. Jaakkola,GK,65,Bristol Rovers,English League Two,Finland,64.2
202125,J. Bonham,GK,65,Stoke City,English League Championship,Republic of Ireland,64.2
244676,J. Schendelaar,GK,65,PEC Zwolle,Holland Eredivisie,Netherlands,64.2
253844,Y. Yustiz,GK,65,Aragua Fútbol Club,Venezuelan Primera División,Venezuela,64.2
240776,S. Laiton,GK,64,AJ Auxerre,French Ligue 2,France,64.2
203034,J. Day,GK,63,Newport County,English League Two,England,64.2
210676,W. Falcone,GK,64,U.C. Sampdoria,Italian Serie A,Italy,64.15
227909,J. McCarthy,GK,64,Inter Miami CF,USA Major League Soccer,United States,64.15
240123,L. Plogmann,GK,64,SV Werder Bremen,German 2. Bundesliga,Germany,64.15
206412,M. Koval,GK,64,Al Fateh,Saudi Abdul L. Jameel League,Ukraine,64.10000000000001
224761,T. Loska,GK,63,Bruk-Bet Termalica Nieciecza,Polish T-Mobile Ekstraklasa,Poland,64.10000000000001
248071,D. Rusu,GK,65,Universitatea Craiova,Romanian Liga I,Moldova,64.1
234803,N. Baxter,GK,64,Hull City,English League Championship,England,64.1
259206,A. Stergiakis,GK,64,Blackburn Rovers,English League Championship,Greece,64.1
255079,Y. Obata,GK,63,Vegalta Sendai,Japanese J. League Division 1,Japan,64.1
244417,J. Krahl,GK,62,FC Viktoria 1889 Berlin,German 3. Bundesliga,Germany,64.1
110606,A. Mannus,GK,65,Shamrock Rovers,Rep. Ireland Airtricity League,Northern Ireland,64.05000000000001
255308,R. Bacchia,GK,64,Club Atlético Independiente,Argentina Primera División,Uruguay,64.05000000000001
197496,Y. Al Mosailem,GK,66,Al Ahli,Saudi Abdul L. Jameel League,Saudi Arabia,64.05
234669,Đ. Nikolić,GK,65,FC Basel 1893,Swiss Super League,Serbia,64.05
248860,S. Mustafá,GK,65,Club Deportivo Guabirá,Liga de Fútbol Profesional Boliviano,Bolivia,64.05
235931,M. Şengezer,GK,64,İstanbul Başakşehir FK,Turkish Süper Lig,Turkey,64.05
254085,F. Casanova,GK,62,Centro Atlético Fénix,Uruguayan Primera División,Uruguay,64.05
236989,S. Richey,GK,65,Seattle Sounders FC,USA Major League Soccer,United States,64.0
183347,J. Leutwiler,GK,64,Oldham Athletic,English League Two,Canada,64.0
243585,G. Bazunu,GK,64,Portsmouth,English League One,Republic of Ireland,64.0
257669,R. Strączek,GK,64,PGE FKS Stal Mielec,Polish T-Mobile Ekstraklasa,Poland,64.0
257794,F. Iacob,GK,64,AFC UTA Arad,Romanian Liga I,Romania,64.0
182422,Zhang Lu,GK,63,Shenzhen FC,Chinese Super League,China PR,64.0
229052,O. Özenç,GK,64,Altay SK,Turkish Süper Lig,Turkey,63.95
238060,N. Trott,GK,64,AS Nancy Lorraine,French Ligue 2,England,63.95
226288,Samu Casado,GK,63,Real Valladolid CF,Spanish Segunda División,Spain,63.95
232790,H. Iikura,GK,65,Vissel Kobe,Japanese J. League Division 1,Japan,63.949999999999996
186882,P. Šteinbors,GK,65,Jagiellonia Białystok,Polish T-Mobile Ekstraklasa,Latvia,63.900000000000006
241648,B. Janošević,GK,64,AIK,Swedish Allsvenskan,Serbia,63.900000000000006
264430,Christian Gómez,GK,64,Atlético de Madrid,Spain Primera Division,Spain,63.900000000000006
240809,A. Akbulut,GK,63,Trabzonspor,Turkish Süper Lig,Turkey,63.9
253846,R. Bentancur,GK,65,Cerro Largo Fútbol Club,Uruguayan Primera División,Uruguay,63.85000000000001
246740,G. Dietsch,GK,64,Seraing,Belgian Jupiler Pro League,France,63.85
228607,D. Reimann,GK,63,1. FC Magdeburg,German 3. Bundesliga,Germany,63.85
225342,J. Stevens,GK,65,Oxford United,English League One,England,63.849999999999994
225213,G. Singh Sandhu,GK,64,Bengaluru FC,Indian Super League,India,63.849999999999994
240987,M. Cooper,GK,64,Plymouth Argyle,English League One,England,63.849999999999994
259904,G. Valle,GK,64,Guayaquil City FC,Ecuadorian Serie A,Ecuador,63.849999999999994
201873,J. Bendik,GK,64,Philadelphia Union,USA Major League Soccer,United States,63.800000000000004
224543,M. Stryjek,GK,64,Livingston FC,Scottish Premiership,Poland,63.800000000000004
237927,E. McGinty,GK,64,Sligo Rovers,Rep. Ireland Airtricity League,Republic of Ireland,63.800000000000004
251449,Brian Araújo,GK,64,Gil Vicente FC,Portuguese Liga ZON SAGRES,Portugal,63.800000000000004
222229,Yang Hyung Mo,GK,64,Suwon Samsung Bluewings,Korean K League 1,Korea Republic,63.8
224130,J. Vickers,GK,64,Rotherham United,English League One,England,63.8
209805,D. Vaca,GK,65,Club The Strongest,Liga de Fútbol Profesional Boliviano,Bolivia,63.75000000000001
179573,A. Kristiansen,GK,64,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,63.75
247506,M. Freese,GK,64,Philadelphia Union,USA Major League Soccer,United States,63.75
253090,M. Lukov,GK,65,Al Tai,Saudi Abdul L. Jameel League,Bulgaria,63.7
204773,M. Jeannin,GK,64,FC Sochaux-Montbéliard,French Ligue 2,Algeria,63.7
209193,P. Wiegers,GK,64,SG Dynamo Dresden,German 2. Bundesliga,Germany,63.7
246958,A. Ivačič,GK,64,Portland Timbers,USA Major League Soccer,Slovenia,63.7
238070,J. Cumming,GK,64,Gillingham,English League One,England,63.699999999999996
151885,W. Biebauw,GK,66,K Beerschot VA,Belgian Jupiler Pro League,Belgium,63.650000000000006
212915,Yun Pyeong Gook,GK,65,GwangJu FC,Korean K League 1,Korea Republic,63.650000000000006
193443,T. Coremans,GK,64,Sparta Rotterdam,Holland Eredivisie,Netherlands,63.650000000000006
222639,R. Ramírez,GK,64,Godoy Cruz,Argentina Primera División,Argentina,63.650000000000006
250754,N. Shinton,GK,63,Club Brugge KV,Belgian Jupiler Pro League,Belgium,63.650000000000006
225858,M. Ledesma,GK,64,Defensa y Justicia,Argentina Primera División,Argentina,63.65
189387,T. Mickel,GK,64,Hamburger SV,German 2. Bundesliga,Germany,63.60000000000001
212175,P. Farman,GK,63,Barrow,English League Two,England,63.60000000000001
259918,I. Diawara,GK,62,Malmö FF,Swedish Allsvenskan,Mali,63.60000000000001
53739,L. Grant,GK,65,Manchester United,English Premier League,England,63.6
244867,J. Andrésson,GK,64,Morecambe,English League One,Iceland,63.6
262624,N. Michael,GK,64,APOEL Nicosia FC,Cypriot First Division,Cyprus,63.6
220532,N. Contini,GK,64,Crotone,Italian Serie B,Ukraine,63.550000000000004
184148,J. Coppens,GK,63,MSV Duisburg,German 3. Bundesliga,Belgium,63.550000000000004
182023,Deng Xiaofei,GK,64,Chongqing Liangjiang Athletic,Chinese Super League,China PR,63.55
234260,A. Fisher,GK,64,Milton Keynes Dons,English League One,England,63.5
247944,C. Straton,GK,64,FCSB (Steaua),Romanian Liga I,Romania,63.5
223041,E. Ersu,GK,63,İttifak Holding Konyaspor,Turkish Süper Lig,Turkey,63.5
232082,A. Tarbell,GK,63,Austin FC,USA Major League Soccer,United States,63.5
215693,T. Mikkelsen,GK,65,Brøndby IF,Danish Superliga,Denmark,63.45
19541,G. Morris,GK,64,Crawley Town,English League Two,England,63.45
207427,M. Lampson,GK,64,Columbus Crew,USA Major League Soccer,United States,63.45
212022,A. Bone,GK,64,CS Emelec,Ecuadorian Serie A,Ecuador,63.45
211105,N. Flø,GK,63,SønderjyskE,Danish Superliga,Denmark,63.45
231383,Y. Aygün,GK,64,Fatih Karagümrük S.K.,Turkish Süper Lig,Turkey,63.449999999999996
245274,P. Gunnarsson,GK,64,Viking FK,Norwegian Eliteserien,Iceland,63.400000000000006
231474,João Costa,GK,64,Granada CF,Spain Primera Division,Portugal,63.35000000000001
248025,A. Greab,GK,63,Campionii FC Arges,Romanian Liga I,Romania,63.35000000000001
206379,H. Halldórsson,GK,64,,,Iceland,63.35
247479,L. Unbehaun,GK,64,Borussia Dortmund II,German 3. Bundesliga,Germany,63.35
253244,I. Don,GK,64,Guaireña FC,Paraguayan Primera División,Argentina,63.35
205441,B. Bertrand,GK,63,Pau FC,French Ligue 2,France,63.349999999999994
213413,L. Vigouroux,GK,64,Leyton Orient,English League Two,Chile,63.300000000000004
232564,T. Morita,GK,64,Sagan Tosu,Japanese J. League Division 1,Japan,63.3
189955,O. Söderberg,GK,64,IFK Göteborg,Swedish Allsvenskan,Sweden,63.25000000000001
259273,T. Marchiori,GK,64,Atlético Tucumán,Argentina Primera División,Argentina,63.25000000000001
182489,S. Davies,GK,63,Tranmere Rovers,English League Two,England,63.25000000000001
155886,S. Henderson,GK,64,Charlton Athletic,English League One,Republic of Ireland,63.25
251752,L. Chevalier,GK,64,Valenciennes FC,French Ligue 2,France,63.25
252773,J. Griffiths,GK,64,Lincoln City,English League One,England,63.25
216478,J. Mitchell,GK,63,Hartlepool United,English League Two,England,63.25
257350,J. Flere,GK,62,Cádiz CF,Spain Primera Division,Argentina,63.25
235590,P. Sisniega,GK,65,Los Angeles FC,USA Major League Soccer,Mexico,63.2
213428,C. Irwin,GK,64,Colorado Rapids,USA Major League Soccer,United States,63.2
225432,D. Sommariva,GK,62,AC Monza,Italian Serie B,Italy,63.2
239657,Ricardo Fernandes,GK,64,Santa Clara,Portuguese Liga ZON SAGRES,Portugal,63.199999999999996
209644,T. Vincensini,GK,64,SC Bastia,French Ligue 2,France,63.150000000000006
216540,W. Eskelinen,GK,64,Aarhus GF,Danish Superliga,Sweden,63.150000000000006
238997,D. Desprez,GK,63,Royal Charleroi S.C.,Belgian Jupiler Pro League,France,63.150000000000006
243587,Fran Vieites,GK,64,CD Lugo,Spanish Segunda División,Spain,63.15
253836,P. Zubczuk,GK,63,Club Universitario de Deportes,Peruvian Primera División,Peru,63.15
257304,A. Helac,GK,63,FK Austria Wien,Austrian Football Bundesliga,Austria,63.15
219260,F. Dornebusch,GK,62,Fortuna Sittard,Holland Eredivisie,Germany,63.14999999999999
187363,J. González,GK,65,Club Universidad Nacional,Mexican Liga MX,Mexico,63.10000000000001
236663,E. Balcombe,GK,63,Burton Albion,English League One,England,63.10000000000001
209027,A. Al Kassar,GK,62,Al Faisaly,Saudi Abdul L. Jameel League,Saudi Arabia,63.10000000000001
236568,B. Austin,GK,64,Orlando City Soccer Club,USA Major League Soccer,England,63.1
173895,S. Eastwood,GK,63,Oxford United,English League One,England,63.1
231993,Chi Wenyi,GK,63,Hebei FC,Chinese Super League,China PR,63.050000000000004
238699,K. Kunz,GK,63,SSV Jahn Regensburg,German 2. Bundesliga,Germany,63.050000000000004
169415,E. Hernández,GK,62,Club Necaxa,Mexican Liga MX,Mexico,63.050000000000004
235421,B. Ozegovic,GK,63,WSG Tirol,Austrian Football Bundesliga,Austria,63.05
257618,A. Gremsl,GK,63,FC U Craiova 1948,Romanian Liga I,Austria,63.05
260409,A. Özçimen,GK,62,Göztepe SK,Turkish Süper Lig,Turkey,63.05
223868,T. Schützenauer,GK,64,SK Sturm Graz,Austrian Football Bundesliga,Austria,63.00000000000001
232817,I. Chicco,GK,64,Club Atlético Colón,Argentina Primera División,Argentina,63.00000000000001
202079,D. Blažević,GK,62,Hammarby IF,Swedish Allsvenskan,Sweden,63.00000000000001
244120,S. Rénot,GK,64,ESTAC Troyes,French Ligue 1,France,63.0
201353,J. Kempin,GK,62,D.C. United,USA Major League Soccer,United States,63.0
180717,L. Reddy,GK,64,Perth Glory,Australian Hyundai A-League,Australia,62.95
258328,Kewin,GK,63,Moreirense FC,Portuguese Liga ZON SAGRES,Brazil,62.95
258767,Javier Izquierdo,GK,63,Real Sporting de Gijón,Spanish Segunda División,Spain,62.95
262439,Fernando Castro,GK,63,FC Arouca,Portuguese Liga ZON SAGRES,Brazil,62.95
184851,D. Vega,GK,64,San Jose Earthquakes,USA Major League Soccer,Argentina,62.900000000000006
252456,C. Klaus,GK,64,1. FC Nürnberg,German 2. Bundesliga,Germany,62.900000000000006
221845,Han Rongze,GK,63,Shandong Taishan,Chinese Super League,China PR,62.900000000000006
243610,Rodolfo Cardoso,GK,63,Santa Clara,Portuguese Liga ZON SAGRES,Portugal,62.900000000000006
251136,H. Moldovan,GK,63,Rapid București,Romanian Liga I,Romania,62.900000000000006
260323,M. Murakami,GK,63,Avispa Fukuoka,Japanese J. League Division 1,Japan,62.900000000000006
263880,Agirrezabala,GK,63,Athletic Club de Bilbao,Spain Primera Division,Spain,62.900000000000006
232447,Y. Rokutan,GK,63,Yokohama FC,Japanese J. League Division 1,Japan,62.9
193913,A. Bhattacharya,GK,63,SC East Bengal FC,Indian Super League,India,62.85000000000001
240681,J. Hoekstra,GK,63,FC Groningen,Holland Eredivisie,Netherlands,62.85
258763,M. Delanghe,GK,63,PSV,Holland Eredivisie,Belgium,62.85
212038,A. Al Jadani,GK,62,Al Hilal,Saudi Abdul L. Jameel League,Saudi Arabia,62.85
242564,D. Tomii,GK,62,Shonan Bellmare,Japanese J. League Division 1,Japan,62.85
255389,B. Díaz,GK,62,Club Tijuana,Mexican Liga MX,United States,62.85
230000,W. Jääskeläinen,GK,63,Crewe Alexandra,English League One,Finland,62.800000000000004
236780,A. Türkaslan,GK,63,Yeni Malatyaspor,Turkish Süper Lig,Turkey,62.800000000000004
228562,R. Sallinger,GK,63,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Austria,62.8
238919,J. Pantemis,GK,63,Club de Foot Montréal,USA Major League Soccer,Canada,62.8
237576,N. Insfrán,GK,64,Gimnasia y Esgrima La Plata,Argentina Primera División,Argentina,62.75000000000001
253841,T. Rojas,GK,64,Metropolitanos de Caracas FC,Venezuelan Primera División,Venezuela,62.75000000000001
256050,M. Correa,GK,62,Club Atlético Peñarol,Uruguayan Primera División,Uruguay,62.75000000000001
240346,S. George,GK,63,Colchester United,English League Two,England,62.75
257273,J. Olschowsky,GK,63,Borussia Mönchengladbach,German 1. Bundesliga,Germany,62.75
260197,N. Kamifukumoto,GK,63,Tokushima Vortis,Japanese J. League Division 1,Japan,62.75
198132,D. Oberhauser,GK,64,FC Metz,French Ligue 1,France,62.7
187857,G. Sandomierski,GK,63,Górnik Zabrze,Polish T-Mobile Ekstraklasa,Poland,62.7
190822,E. Johansen,GK,63,SK Brann,Norwegian Eliteserien,Norway,62.7
210509,T. Castella,GK,63,FC Lausanne-Sport,Swiss Super League,Switzerland,62.7
223407,M. Al Furayj,GK,62,Al Fayha,Saudi Abdul L. Jameel League,Saudi Arabia,62.7
224068,H. Konaté,GK,63,Valenciennes FC,French Ligue 2,Côte d'Ivoire,62.699999999999996
238093,M. Tagliamonte,GK,63,Racing Club,Argentina Primera División,Argentina,62.699999999999996
254876,S. Yoshida,GK,62,Oita Trinita,Japanese J. League Division 1,Japan,62.699999999999996
170785,G. Faivre,GK,64,BSC Young Boys,Swiss Super League,Switzerland,62.650000000000006
209002,S. Mandé,GK,63,Odense Boldklub,Danish Superliga,Côte d'Ivoire,62.650000000000006
235545,Z. Al Bawardi,GK,63,Al Shabab,Saudi Abdul L. Jameel League,Saudi Arabia,62.650000000000006
258936,L. Hornicek,GK,63,SC Braga,Portuguese Liga ZON SAGRES,Czech Republic,62.650000000000006
248216,T. Hasal,GK,62,Vancouver Whitecaps FC,USA Major League Soccer,Canada,62.650000000000006
243476,M. Borgogno,GK,64,Vélez Sarsfield,Argentina Primera División,Argentina,62.65
223760,A. Singh,GK,63,ATK Mohun Bagan FC,Indian Super League,India,62.65
262742,Ramón Juan,GK,63,CD Mirandés,Spanish Segunda División,Spain,62.65
222274,Shi Xiaotian,GK,62,Changchun Yatai FC,Chinese Super League,China PR,62.65
179685,C. Seitz,GK,64,D.C. United,USA Major League Soccer,United States,62.6
232101,J. Hernández,GK,64,Club Atlas,Mexican Liga MX,Mexico,62.550000000000004
204725,Lee Bum Soo,GK,63,Gangwon FC,Korean K League 1,Korea Republic,62.550000000000004
252112,Berto Hórreo,GK,63,Real Oviedo,Spanish Segunda División,Spain,62.550000000000004
253329,C. Espinoza,GK,63,Club Social y Deportivo Macará,Ecuadorian Serie A,Ecuador,62.550000000000004
260587,A. Nazih,GK,62,Nîmes Olympique,French Ligue 2,France,62.550000000000004
177508,P. Klandt,GK,64,1. FC Nürnberg,German 2. Bundesliga,Germany,62.55
254401,R. Farro,GK,63,FBC Melgar,Peruvian Primera División,Peru,62.55
222864,J. Rose,GK,62,Walsall,English League Two,England,62.50000000000001
218212,A. Noppert,GK,63,Go Ahead Eagles,Holland Eredivisie,Netherlands,62.5
237250,S. Cleveland,GK,62,Seattle Sounders FC,USA Major League Soccer,United States,62.5
245056,K. Bucker,GK,62,Heracles Almelo,Holland Eredivisie,Netherlands,62.45000000000001
231028,M. Šarkić,GK,64,Birmingham City,English League Championship,Montenegro,62.45
219705,D. Węglarz,GK,63,Wisła Płock,Polish T-Mobile Ekstraklasa,Poland,62.45
232365,K. Otani,GK,63,Hokkaido Consadole Sapporo,Japanese J. League Division 1,Japan,62.45
222600,Lee Tae Hee,GK,63,Incheon United FC,Korean K League 1,Korea Republic,62.449999999999996
182451,Cheng Yuelei,GK,63,Guangzhou City,Chinese Super League,China PR,62.400000000000006
219643,O. Hadžikić,GK,63,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,62.400000000000006
264170,Luis López,GK,63,Real Madrid CF,Spain Primera Division,Spain,62.400000000000006
212255,S. Mohlin,GK,62,Östersunds FK,Swedish Allsvenskan,Cape Verde Islands,62.400000000000006
258133,G. De Amores,GK,63,Deportivo Cali,Colombian Liga Postobón,Uruguay,62.4
259580,Ángel Jiménez,GK,63,Granada CF,Spain Primera Division,Spain,62.35000000000001
240704,Guo Quanbo,GK,62,Beijing Guoan FC,Chinese Super League,China PR,62.35000000000001
212560,N. Townsend,GK,63,Newport County,English League Two,England,62.35
263339,C. Rushworth,GK,63,Walsall,English League Two,England,62.35
202793,A. Berardi,GK,62,Hellas Verona,Italian Serie A,Italy,62.35
257998,Victor Méndez,GK,62,CD Tenerife,Spanish Segunda División,Spain,62.35
156438,T. Gebauer,GK,64,LASK Linz,Austrian Football Bundesliga,Austria,62.300000000000004
237188,N. Bishop,GK,63,Mansfield Town,English League Two,England,62.300000000000004
246725,T. Kodama,GK,63,FC Tokyo,Japanese J. League Division 1,Japan,62.300000000000004
263204,M. Mansilla,GK,63,Patronato,Argentina Primera División,Argentina,62.300000000000004
209572,A. Al Owayshir,GK,62,Ettifaq FC,Saudi Abdul L. Jameel League,Saudi Arabia,62.300000000000004
229135,M. Hauptmeijer,GK,62,PEC Zwolle,Holland Eredivisie,Netherlands,62.300000000000004
216264,J. Dixon,GK,63,Bolton Wanderers,English League One,England,62.25000000000001
225280,D. Mitov,GK,63,Cambridge United,English League One,Bulgaria,62.25000000000001
186488,Li Shuai,GK,63,Shanghai Shenhua FC,Chinese Super League,China PR,62.25
230971,N. Tzanev,GK,63,AFC Wimbledon,English League One,New Zealand,62.25
243810,L. Ingolotti,GK,63,Club Atlético Aldosivi,Argentina Primera División,Argentina,62.25
253497,P. Bonet,GK,63,Stade Rennais FC,French Ligue 1,Congo DR,62.25
262654,B. Jenciragic,GK,62,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,62.25
228845,H. Sandvik,GK,64,FK Haugesund,Norwegian Eliteserien,Norway,62.2
